,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
2254,상암월드약국,1000,2230,1000,2230,1000,2230,37.5853823,126.88218159999998,마포구
2255,세명약국,1000,1600,,,,,37.546152299999996,126.95212,마포구
2256,신촌성은약국,0900,1700,,,,,37.554079200000004,126.93595619999999,마포구
2257,종오약국,0900,2000,,,,,37.550957399999994,126.9620051,마포구
2258,2층하늘약국,0900,1400,,,,,37.5484849,126.91362179999999,마포구
2259,더블유스토어연세약국,0900,1700,0830,1230,0830,1230,37.5551342,126.93564579999999,마포구
2260,라임약국,1000,1500,,,,,37.5561674,126.93927009999999,마포구
2261,신영약국,1000,1500,,,,,37.5438409,126.95006459999999,마포구
2262,청심약국,0900,2100,1430,2100,1430,2100,37.5508569,126.90693290000002,마포구
2263,나무약국,0900,1900,,,,,37.542808799999996,126.9524554,마포구
2264,대흥온누리약국,,,,,,,37.5575088,126.944032,마포구
2265,애오개약국,0900,1500,0900,1500,,,37.551982200000005,126.95652009999999,마포구
2266,이화키즈팜약국,0830,1330,0830,1330,0830,1330,37.5458958,126.95150579999999,마포구
2267,자연약국,,,,,,,37.5458958,126.95150579999999,마포구
2268,옵티마상원약국,0900,2100,1000,2100,,,37.555596200000004,126.9101345,마포구
2269,옵티마유한약국,0900,2000,0900,2000,0900,2000,37.5702658,126.9034118,마포구
2270,온누리미소약국,,,,,,,37.5587204,126.90267539999999,마포구
2271,3층온누리약국,0830,1400,,,,,37.5700958,126.9038297,마포구
2272,이화메세나약국,1230,2100,1300,2100,,,37.5489656,126.9134767,마포구
2273,신촌온누리약국,0900,1500,,,,,37.5525569,126.93701000000001,마포구
2274,유진온누리약국,0900,1800,,,,,37.5378342,126.95175220000002,마포구
2275,영진약국,0830,1330,,,,,37.554522999999996,126.90603279999999,마포구
2276,드림약국,0900,1400,,,,,37.5791192,126.89029409999999,마포구
2277,아이비약국,0900,1400,,,,,37.5498114,126.96189299999999,마포구
2278,르호봇약국,0830,1230,,,,,37.554369200000004,126.935239,마포구
2279,마래푸약국,0900,1900,,,0900,1900,37.5555758,126.95502579999999,마포구
2280,W스토아청와약국,0830,2300,0830,2300,0830,2300,37.4845387,126.8880108,구로구
2281,자명약국,2000,2300,,,,,37.4797602,126.89008390000002,구로구
2282,제생약국,1000,1900,,,,,37.48363370000001,126.85346580000001,구로구
2283,개미프라자약국,0930,1500,,,,,37.492285200000005,126.8820191,구로구
2284,정제약국,1000,2100,,,,,37.491716600000004,126.8552929,구로구
2285,오류중앙약국,0900,1600,,,,,37.4957877,126.84282959999999,구로구
2286,구로종로약국,0900,2200,1100,2100,1100,2100,37.49575170000001,126.84256670000002,구로구
2287,연세열린약국,0800,1400,,,,,37.495045000000005,126.85914170000001,구로구
2288,타워약국,0900,1300,,,,,37.483526700000006,126.8954883,구로구
2289,하나약국,0900,2100,0900,2100,,,37.494418200000005,126.882521,구로구
2290,미래약국,,,,,,,37.49151870000001,126.88348130000001,구로구
2291,메디칼바른약국,0900,2100,,,,,37.5049408,126.8778028,구로구
2292,365열린약국,0830,2230,0830,2230,0830,2230,37.502607399999995,126.84982579999999,구로구
2293,온누리좋은약국,0830,1400,,,,,37.4953627,126.8587916,구로구
2294,은성약국,0900,2100,,,,,37.511160600000004,126.88445559999998,구로구
2295,환도약국,,,,,,,37.4922564,126.8771784,구로구
2296,은하약국,0900,1300,,,,,37.4897757,126.8564092,구로구
2297,백두약국,0900,2200,,,,,37.4912418,126.84217269999999,구로구
2298,온누리자혜약국,0900,1500,,,,,37.4915157,126.8562289,구로구
2299,메디칼바른약국,0900,2100,,,,,37.501439000000005,126.88690179999999,구로구
2300,한사랑약국,0830,1400,,,,,37.508369,126.8788533,구로구
2301,스타약국,0930,1330,,,,,37.50324620000001,126.88105490000001,구로구
2302,성심약국,0900,1400,,,,,37.49617,126.84368549999999,구로구
2303,온수약국,0900,1800,,,,,37.4921638,126.8207895,구로구
2304,성인약국,0900,2200,1000,2100,1000,2100,37.486498,126.8561607,구로구
2305,용해약국,0900,2100,,,,,37.4870445,126.887821,구로구
2306,동해물약국,0900,1300,,,,,37.490789,126.8842577,구로구
2307,장수약국,0830,1800,,,,,37.5028219,126.8641701,구로구
2308,칠성약국,0900,1800,,,,,37.4934709,126.8343807,구로구
2309,신효약국,,,,,,,37.486047,126.884845,구로구
2310,구림약국,0830,2100,,,0830,2100,37.47962460000001,126.88985190000001,구로구
2311,동성약국,0900,2100,,,,,37.481999200000004,126.88921979999999,구로구
2312,인제약국,0900,2200,0900,2200,,,37.470101299999996,126.9292826,관악구
2313,제정약국,,,,,0900,1800,37.4882348,126.92818059999999,관악구
2314,대성약국,0900,2200,,,0900,2200,37.48818350000001,126.9589166,관악구
2315,새시민약국,0900,1700,,,,,37.473367700000004,126.9189981,관악구
2316,대학당약국,0800,2100,,,,,37.514403,126.92462340000002,관악구
2317,광일약국,0900,1800,,,,,37.485271000000004,126.94698500000001,관악구
2318,한국생약국,0930,2100,,,,,37.479584499999994,126.94435800000001,관악구
2319,드림삼성약국,0830,1530,,,,,37.481230100000005,126.9279844,관악구
2320,관악온누리약국,0900,1400,,,,,37.481436200000005,126.95388829999999,관악구
2321,세영약국,0900,1500,,,,,37.482152500000005,126.9149255,관악구
2322,난곡프라자약국,0900,2200,,,,,37.4738489,126.91732479999999,관악구
2323,청춘약국,0830,1300,,,,,37.484329100000004,126.9332929,관악구
2324,관악그랜드약국,0900,1700,,,,,37.4715409,126.93342720000001,관악구
2325,인헌온누리약국,0900,1500,,,,,37.473855,126.96692409999999,관악구
2326,명성프라자약국,0900,2030,,,,,37.485302000000004,126.9555486,관악구
2327,은성온누리약국,0900,1500,,,,,37.476092799999996,126.93750949999999,관악구
2328,1번약국,0900,1730,,,,,37.480683,126.95348729999999,관악구
2329,새종로약국,0900,2100,,,,,37.477500799999994,126.9156531,관악구
2330,새태평양온누리약국,0900,2100,1000,1800,1000,1800,37.4753949,126.96548290000001,관악구
2331,라임약국,0900,1400,,,,,37.4736976,126.91752930000001,관악구
2332,재훈약국,0800,2100,,,,,37.480131799999995,126.89802340000001,구로구
2333,505약국,0830,1800,,,0900,2000,37.49813820000001,126.88419809999999,구로구
2334,구로시장약국,0900,1800,,,,,37.49022799999999,126.886202,구로구
2335,에이스약국,0900,1500,,,,,37.4844473,126.8944933,구로구
2336,대학약국,0830,1300,,,,,37.4919395,126.88348640000001,구로구
2337,태영프라자약국,0900,1700,,,,,37.50632879999999,126.88335459999999,구로구
2338,구로참조은약국,0900,1600,0900,1300,,,37.499718,126.8670953,구로구
2339,대성약국,0900,1400,,,,,37.4861206,126.85430520000001,구로구
2340,새수정약국,0900,1300,,,,,37.497577299999996,126.85561059999999,구로구
2341,한빛약국,0900,1300,,,,,37.493981700000006,126.83995800000001,구로구
2342,맑은수약국,0900,1430,,,,,37.5072785,126.8539118,구로구
2343,진솔약국,0900,1700,,,,,37.496489200000006,126.84435230000001,구로구
2344,늘푸른약국,0900,1600,,,,,37.4925158,126.89321299999999,구로구
2345,아름솔약국,,,,,,,37.5010068,126.8746679,구로구
2346,맑은약국,0930,2130,,,,,37.4945586,126.85875060000001,구로구
2347,구로종로약국,0900,2200,1100,2100,1100,2100,37.5025245,126.84964040000001,구로구
2348,온누리최정숙약국,1000,2100,,,,,37.4980159,126.86268329999999,구로구
2349,온누리사랑의약국,0900,2100,,,,,37.4876999,126.88374850000001,구로구
2350,현대파크빌약국,,,,,,,37.500343799999996,126.88992520000001,구로구
2351,한마을약국,0900,2200,1000,2100,,,37.4952998,126.86254469999999,구로구
2352,대웅프라자약국,0900,2000,1300,2000,,,37.506085999999996,126.88866499999999,구로구
2353,정광약국,0900,2100,,,0900,2100,37.494179200000005,126.8583787,구로구
2354,부부약국,0900,1600,,,,,37.4921926,126.84366090000002,구로구
2355,한독프라자약국,0800,2000,,,,,37.489735700000004,126.89124809999998,구로구
2356,구로메디칼약국,0900,1300,,,,,37.4996166,126.86685590000002,구로구
2357,메디팜제일약국,0800,1600,,,,,37.4949624,126.8307614,구로구
2358,흥부약국,0900,1300,1400,2000,,,37.505174,126.889074,구로구
2359,한솔약국,0900,1700,,,,,37.49667,126.84478600000001,구로구
2360,구민옵티마약국,1000,1500,,,,,37.4959268,126.89317179999999,구로구
2361,훼미리약국,0900,2100,,,,,37.5027291,126.8492686,구로구
2362,온누리백제약국,0900,2000,,,,,37.5052678,126.8570212,구로구
2363,명문약국,0900,2200,,,,,37.48421079999999,126.9013115,구로구
2364,뿌리약국,,,,,,,37.5010068,126.8746679,구로구
2365,바다약국,0900,1300,,,,,37.4951149,126.8894202,구로구
2366,종로프라자약국,0830,1800,,,,,37.4915514,126.8915446,구로구
2367,건강약국,0840,2000,,,,,37.4833724,126.9215982,관악구
2368,신다정약국,1000,1700,1000,1700,1000,1700,37.478897700000005,126.95264270000001,관악구
2369,차약국,0830,1800,0830,1800,,,37.4835828,126.9538256,관악구
2370,승일약국,0830,1600,1300,1700,,,37.4777154,126.914005,관악구
2371,태창온누리약국,0930,2130,,,,,37.4786973,126.9504668,관악구
2372,온누리대산약국,0900,2300,1700,2200,,,37.48316459999999,126.90236259999999,관악구
2373,온누리수경약국,0830,1930,,,,,37.4630173,126.9186894,관악구
2374,육당약국,0900,1400,,,,,37.4739986,126.9230313,관악구
2375,광주약국,0900,2200,0900,2200,,,37.4878929,126.95825459999999,관악구
2376,조광약국,0900,1700,,,,,37.4793223,126.94415929999998,관악구
2377,성신약국,0700,2100,,,,,37.4821045,126.94201709999999,관악구
2378,봉천당약국,0930,1330,,,,,37.479561,126.95560590000001,관악구
2379,우일약국,0900,1900,,,,,37.469849100000005,126.92046640000001,관악구
2380,일광약국,0830,2030,0830,2030,0830,2030,37.4868485,126.9175511,관악구
2381,대림약국,0830,0030,0830,0030,0830,0030,37.4764875,126.9587646,관악구
2382,다정약국,0900,1330,,,,,37.4824112,126.9157155,관악구
2383,위래약국,,,,,,,37.502246500000005,127.09539860000001,송파구
2384,그린스타약국,0900,1600,,,,,37.5152717,127.09946640000001,송파구
2385,송파제일약국,0900,1600,1300,1900,,,37.496722600000005,127.13171990000001,송파구
2386,도래약국,1000,2200,,,1000,2200,37.4931521,127.15250230000001,송파구
2387,독수리약국,0900,1600,,,,,37.4950598,127.12241159999999,송파구
2388,포도나무약국,0930,1300,,,,,37.496144799999996,127.1163814,송파구
2389,송파중앙약국,0930,1530,,,,,37.5140119,127.1076395,송파구
2390,밝은약국,,,,,,,37.512046399999996,127.0841726,송파구
2391,더함약국,0900,1430,,,,,37.511942299999994,127.0870254,송파구
2392,서울그랜드약국,0900,1500,,,,,37.5034534,127.09004569999999,송파구
2393,햇살약국,0900,1600,,,,,37.508659,127.12721450000001,송파구
2394,문정우리들약국,0900,1600,1000,1600,1000,1600,37.5119129,127.1135622,송파구
2395,힐링약국,0900,1330,,,,,37.503426,127.1248257,송파구
2396,새웅약국,0900,1430,,,,,37.505417200000004,127.0885899,송파구
2397,문정온누리약국,,,,,,,37.503527500000004,127.0898423,송파구
2398,키즈플러스약국,0930,2030,0930,2000,,,37.5112348,127.09802739999999,송파구
2399,3층메디칼약국,0830,1800,1000,1800,1000,1800,37.515719700000005,127.1322328,송파구
2400,하나메디칼약국,1000,1800,1000,1700,1000,1700,37.4928214,127.1446138,송파구
2401,녹십자약국,0900,2200,,,,,37.511332700000004,127.0849798,송파구
2402,크게열린약국,,,,,,,37.5273305,127.1141277,송파구
2403,월드타워약국,1000,2200,,,,,37.511426799999995,127.0812007,송파구
2404,일번약국,0900,1730,1000,1730,0900,1730,37.5307648,127.11298500000001,송파구
2405,잠실메디신약국,0830,1300,,,,,37.504810600000006,127.0853004,송파구
2406,정민약국,0900,1700,,,,,37.5076429,127.12786990000001,송파구
2407,시장온누리약국,0830,2100,0830,2100,0830,2100,37.537091499999995,127.1213535,송파구
2408,트리지움자연약국,0900,1400,,,0900,1300,37.510668100000004,127.0861994,송파구
2409,윤약국,0900,1600,,,,,37.5052217,127.1062715,송파구
2410,가까운이화약국,,,,,,,37.5030838,127.11324479999999,송파구
2411,독일약국,0900,2000,,,,,37.497186799999994,126.8290926,구로구
2412,차기정약국,0900,1700,,,,,37.48622329999999,126.85207609999999,구로구
2413,그린프라자약국,0900,1600,,,,,37.490737,126.88351899999999,구로구
2414,온누리한라약국,0900,1900,,,,,37.4957011,126.87443429999999,구로구
2415,늘사랑약국,0900,1300,,,,,37.4860121,126.85296699999999,구로구
2416,건강샘온누리약국,0930,1600,,,,,37.509395700000006,126.8877258,구로구
2417,대우프라자약국,0900,1700,,,,,37.5065862,126.85928349999999,구로구
2418,온누리좋은약국,0830,1400,,,,,37.494555600000005,126.8882976,구로구
2419,아침햇살약국,0900,2100,,,1000,2300,37.4832997,126.90109650000001,구로구
2420,생천온누리약국,0900,1500,,,,,37.50632879999999,126.88335459999999,구로구
2421,메디신약국,0900,1700,,,,,37.5079571,126.863624,구로구
2422,1번약국,0900,1800,,,,,37.4903831,126.88431010000001,구로구
2423,아침햇살약국,0900,2100,,,1000,2300,37.510489299999996,126.8894187,구로구
2424,대림우리약국,0900,2100,,,,,37.492360999999995,126.8433846,구로구
2425,다나약국,0900,2100,,,,,37.5066791,126.85948119999999,구로구
2426,구로참조은약국,0900,1600,0900,1300,,,37.496240500000006,126.8299895,구로구
2427,미문약국,0900,1400,,,,,37.4857395,126.8858763,구로구
2428,정성약국,0900,1300,,,,,37.4968792,126.86188519999999,구로구
2429,플러스약국,1000,2100,,,,,37.509395700000006,126.8877258,구로구
2430,태양약국,0900,2200,1000,2200,1000,2200,37.495582500000005,126.8423024,구로구
2431,디큐브약국,1000,2100,1100,2100,1100,2100,37.5084321,126.88873319999999,구로구
2432,새녹십자약국,1030,1430,,,,,37.4906386,126.8842679,구로구
2433,두산약국,0900,1600,0900,1300,0900,1300,37.4917902,126.8920319,구로구
2434,우산약국,0900,1700,,,,,37.4886334,126.8847941,구로구
2435,황금당약국,0830,1630,,,,,37.4834102,126.8997098,구로구
2436,새수정약국,0900,1300,,,,,37.490776399999994,126.85572340000002,구로구
2437,대림약국,0900,1500,,,0900,1300,37.5057794,126.88071399999998,구로구
2438,굿모닝약국,0900,1500,,,,,37.4906855,126.85572820000002,구로구
2439,경성약국,0900,1500,,,,,37.485316499999996,126.91870729999998,관악구
2440,유완약국,0900,2030,,,,,37.466743,126.93001540000002,관악구
2441,성보약국,0900,2100,0930,1930,0930,1930,37.481607200000006,126.9432396,관악구
2442,다나온누리약국,0900,2030,,,,,37.4855722,126.9565602,관악구
2443,태양당약국,0800,2100,,,0800,1800,37.4866253,126.9395291,관악구
2444,뿌리약국,0900,1300,,,,,37.4742492,126.91883059999999,관악구
2445,신림당약국,0800,1800,0900,1900,,,37.4816177,126.92839609999999,관악구
2446,숲약국,0930,2000,1400,2000,,,37.510188799999995,127.0856227,송파구
2447,마천푸른솔약국,1000,2000,1000,2000,1000,2000,37.498164200000005,127.1469278,송파구
2448,소나무약국,1000,2150,,,,,37.491741600000005,127.1178672,송파구
2449,가락온누리약국,0900,1700,,,,,37.496007299999995,127.13087890000001,송파구
2450,안성약국,0900,1500,,,,,37.4970929,127.1358955,송파구
2451,가장큰현대아산약국,,,,,,,37.526986799999996,127.11515449999999,송파구
2452,다사랑약국,,,,,,,37.52511129999999,127.1149764,송파구
2453,미소진약국,0900,1400,,,,,37.4910765,127.12620690000001,송파구
2454,삼성수약국,0900,1400,,,,,37.516652,127.10113590000002,송파구
2455,365바른약국,0830,2200,1100,2200,1100,2200,37.511942299999994,127.0870254,송파구
2456,새그린약국,0900,1600,,,,,37.5289914,127.1162034,송파구
2457,로데오약국,0900,1900,,,,,37.489990899999995,127.12234199999999,송파구
2458,아산메디칼약국,,,,,,,37.527232399999995,127.11426909999999,송파구
2459,뉴시티약국,0900,1600,,,,,37.5113597,127.083474,송파구
2460,가까운새서울약국,,,,,,,37.488059,127.13184840000002,송파구
2461,우리온누리약국,0900,1600,,,,,37.510668100000004,127.0861994,송파구
2462,유한약국,0900,1900,,,,,37.5114269,127.08225719999999,송파구
2463,단비온누리약국,0900,1700,,,,,37.511942299999994,127.0870254,송파구
2464,신아산약국,,,,,,,37.52693729999999,127.115525,송파구
2465,새중일약국,0900,1800,,,,,37.503278,127.12563940000001,송파구
2466,미소진약국,0900,1400,,,,,37.512046399999996,127.0841726,송파구
2467,지혜온누리약국,0900,1600,,,,,37.511055999999996,127.0854368,송파구
2468,메디슨약국,0900,1300,,,,,37.496660600000006,127.1221169,송파구
2469,가든파이브약국,0900,2200,0900,2200,,,37.4775778,127.1249983,송파구
2470,성원큰사랑약국,0900,1300,,,,,37.4950134,127.1204127,송파구
2471,새하늘약국,0900,1500,,,,,37.4919831,126.85853540000001,구로구
2472,부강약국,0900,1300,,,,,37.5073273,126.8628735,구로구
2473,새튼튼약국,0900,1700,,,,,37.509395700000006,126.8877258,구로구
2474,제이약국,0900,1400,,,,,37.4842333,126.89927250000001,구로구
2475,큰사랑약국,0830,1600,,,,,37.4900217,126.8906128,구로구
2476,구로시장약국,0900,1800,,,,,37.503331200000005,126.8905426,구로구
2477,메디팜동진약국,0900,1400,,,,,37.4899571,126.89169479999998,구로구
2478,서울센타약국,0900,1300,,,,,37.4921276,126.8834632,구로구
2479,개봉지예당약국,0900,1900,,,,,37.5021902,126.8477863,구로구
2480,건강온누리약국,0900,2100,,,,,37.502829,126.8446493,구로구
2481,나은약국,0900,2100,,,1100,2100,37.4919206,126.8892176,구로구
2482,새우리약국,0900,1600,,,,,37.491970200000004,126.8555209,구로구
2483,세진약국,0900,1600,,,,,37.49134189999999,126.85567739999999,구로구
2484,새하늘약국,0900,1500,,,,,37.482088299999994,126.90038270000001,구로구
2485,구로미소약국,0900,1600,,,,,37.493441600000004,126.84414029999999,구로구
2486,대림우리약국,0900,2100,,,,,37.4904467,126.89356470000001,구로구
2487,구로시장약국,0900,1800,,,,,37.5041667,126.86346770000002,구로구
2488,옵티마건강약국,0900,2100,,,,,37.497471600000004,126.8553034,구로구
2489,정문약국,0900,1300,,,,,37.4918552,126.88352379999999,구로구
2490,상아약국,0900,1500,,,,,37.5026898,126.8626537,구로구
2491,조아약국,1000,2200,1000,2200,1000,2200,37.5023699,126.88148419999999,구로구
2492,세계로온누리약국,0930,1800,,,,,37.50852879999999,126.8857118,구로구
2493,초록약국,0800,1600,,,,,37.4922564,126.8771784,구로구
2494,세명약국,0900,1400,,,,,37.490933399999996,126.84150349999999,구로구
2495,더블유스토어푸른약국,0900,1600,,,,,37.4900472,126.89160759999999,구로구
2496,태영약국,0900,1600,0900,1300,0900,1300,37.5055816,126.88983300000001,구로구
2497,그린약국,0900,1330,,,,,37.4856641,126.8955021,구로구
2498,믿음약국,0900,1300,,,,,37.502647100000004,126.8447494,구로구
2499,참좋은약국,0830,1300,,,,,37.5000786,126.88405959999999,구로구
2500,오류온누리약국,0900,1600,,,,,37.496014100000004,126.8432254,구로구
2501,아림약국,1030,2000,,,,,37.470356200000005,126.93684679999998,관악구
2502,조양약국,0900,2100,,,,,37.486938200000004,126.91465840000001,관악구
2503,행복이가득한약국,0920,2000,,,,,37.48143049999999,126.9110725,관악구
2504,강원약국,0900,2130,,,0900,2130,37.469084,126.93755549999999,관악구
2505,온누리새전일약국,1000,1900,,,,,37.4744094,126.91969309999999,관악구
2506,우경약국,0830,1600,,,,,37.465107,126.9312871,관악구
2507,우림시장약국,0900,1500,,,,,37.4705042,126.92077579999999,관악구
2508,양지약국,0900,1600,,,,,37.4815869,126.91200979999999,관악구
2509,하늘약국,0900,2130,,,,,37.4813708,126.94309479999998,관악구
2510,태평양약국,0900,2200,1730,2130,0930,2130,37.484189,126.9273666,관악구
2511,엘림약국,0900,2200,,,,,37.482939,126.930123,관악구
2512,봉천프라자약국,0900,2000,1000,2000,1000,2000,37.4819264,126.94276140000001,관악구
2513,초록약국,0900,1400,,,,,37.5211214,127.1094588,송파구
2514,태평양약국,0900,2200,1000,2100,1000,2100,37.5078652,127.08798329999999,송파구
2515,두리약국,0930,1500,,,,,37.4902909,127.13430249999999,송파구
2516,크리스마스약국,0900,1400,,,,,37.512046399999996,127.0841726,송파구
2517,밝은중앙약국,,,,,,,37.5267298,127.1156044,송파구
2518,위드팜잠실나루역약국,,,,,,,37.5218791,127.0986358,송파구
2519,그랜드약국,0830,2100,0900,2000,0900,2000,37.5003853,127.14516440000001,송파구
2520,송파그랜드약국,0900,2200,1200,2200,1200,2200,37.48495379999999,127.1259706,송파구
2521,갤러리약국,0900,1800,,,,,37.5110067,127.0940034,송파구
2522,프리마약국,0900,1500,,,,,37.50685550000001,127.07298190000002,송파구
2523,송파사거리약국,,,,,,,37.5018989,127.10952990000001,송파구
2524,대동약국,0900,2030,,,,,37.5044216,127.1143023,송파구
2525,녹원약국,0900,2100,,,,,37.5133985,127.11739170000001,송파구
2526,왕약국,0900,2200,,,,,37.502688899999995,127.09551770000002,송파구
2527,팜플러스약국,0900,2200,0900,2200,0900,2200,37.4956238,127.1220318,송파구
2528,메디팜우리약국,,,,,,,37.512046399999996,127.0841726,송파구
2529,새희망약국,0900,1800,,,,,37.5047698,127.10800290000002,송파구
2530,방이프라자약국,0900,1600,,,,,37.515719700000005,127.1322328,송파구
2531,가장친절한정문앞중앙약국,,,,,,,37.52712959999999,127.1146165,송파구
2532,열린약국,0900,2200,2000,2200,,,37.5035169,127.1138097,송파구
2533,뉴시티약국,0900,1600,,,,,37.50660999999999,127.09476570000001,송파구
2534,더하늘약국,,,,,,,37.502067,127.09726119999999,송파구
2535,수태평양약국,0900,2100,0900,2100,0900,2100,37.5026376,126.84995990000002,구로구
2536,참온누리약국,0900,1630,,,,,37.4943867,126.83259170000001,구로구
2537,제일공안약국,0830,1330,,,,,37.5335128,127.1261318,강동구
2538,길동중앙약국,0930,2000,,,,,37.5365858,127.1427733,강동구
2539,위드팜천사약국,0900,1400,,,,,37.5463793,127.1338919,강동구
2540,현대제이드약국,0900,1600,,,,,37.5261025,127.1242882,강동구
2541,월드팜약국,0900,2100,,,,,37.531889299999996,127.14187779999999,강동구
2542,삼성서울약국,,,,,,,37.53724329999999,127.1342216,강동구
2543,대자연약국,0830,2200,1500,2200,1000,2200,37.545917200000005,127.13353629999999,강동구
2544,강동태평양약국,0900,2200,0900,2200,0900,2200,37.526329600000004,127.13518049999999,강동구
2545,강동소망약국,,,,,,,37.5406194,127.12808229999999,강동구
2546,새아름약국,0830,2000,1500,1830,0830,2000,37.550424799999995,127.1288335,강동구
2547,구약국,1100,2130,,,,,37.4785005,126.9554013,관악구
2548,천명약국,0900,1900,,,,,37.5137455,127.10768449999999,송파구
2549,정다운약국,0900,2000,,,,,37.4938786,127.14317,송파구
2550,그린약국,0900,1500,,,,,37.512046399999996,127.0841726,송파구
2551,석촌한우리약국,0830,1530,,,,,37.5057821,127.1061517,송파구
2552,삼원약국,0900,1500,,,,,37.5211214,127.1094588,송파구
2553,미성송파약국,0900,1500,,,,,37.50128970000001,127.11120420000002,송파구
2554,명문약국,0900,1600,,,,,37.4969021,127.1495874,송파구
2555,온누리엄마손약국,0900,1730,,,,,37.50392799999999,127.10784779999999,송파구
2556,시그마약국,1000,1500,,,,,37.5145667,127.10249280000001,송파구
2557,메디팜양의약국,0900,1800,,,,,37.5110067,127.0940034,송파구
2558,황제약국,0800,1300,0900,1300,0900,1300,37.5060775,127.10792169999999,송파구
2559,중의당약국,0900,2000,,,,,37.4829474,127.12881509999998,송파구
2560,7형제약국,0900,2200,,,,,37.5301467,127.142873,강동구
2561,우주약국,,,,,,,37.545658200000005,127.1422439,강동구
2562,강약국,0900,2100,,,,,37.54303549999999,127.1276479,강동구
2563,온누리성원약국,0900,1300,,,,,37.54426640000001,127.132297,강동구
2564,경약국,1000,1500,,,,,37.5451433,127.1246336,강동구
2565,동남온누리약국,0900,1900,,,,,37.5303701,127.12116529999999,강동구
2566,메디팜삼화약국,1330,2200,,,,,37.5482884,127.14610230000001,강동구
2567,새가정약국,0900,1200,,,,,37.547939899999996,127.14314009999998,강동구
2568,길성약국,0800,1930,,,,,37.53430000000001,127.140317,강동구
2569,동서온누리약국,0900,1430,,,,,37.5329294,127.1285011,강동구
2570,수빈온누리약국,0800,1500,,,,,37.531676700000006,127.1246993,강동구
2571,강동메디칼약국,0900,1300,,,,,37.5504364,127.127118,강동구
2572,온누리삼선약국,0915,2000,,,,,37.5598096,127.15416780000001,강동구
2573,종로광명약국,0900,2000,,,0900,2200,37.550755200000005,127.1717462,강동구
2574,강동해오름약국,0900,1700,,,,,37.5474593,127.14297020000001,강동구
2575,신경희약국,0900,1500,,,,,37.5519297,127.1547638,강동구
2576,미소진약국,0900,1630,,,,,37.546686,127.13479479999998,강동구
2577,우리들약국,0900,2430,1000,2430,0900,2430,37.550980100000004,127.12752250000001,강동구
2578,한미약국,0830,1600,,,,,37.551018,127.1436537,강동구
2579,믿음약국,0930,2230,,,0930,2230,37.4786512,126.95696399999999,관악구
2580,광장온누리약국,0830,2130,0830,2130,,,37.470493499999996,126.9373852,관악구
2581,가가호호조은약국,,,,,,,37.5133819,127.118177,송파구
2582,동서약국,0900,1400,,,,,37.5086869,127.1267199,송파구
2583,오층조은약국,0900,1600,,,,,37.495533,127.1281419,송파구
2584,3층하나약국,0900,1500,,,,,37.5177414,127.10165649999999,송파구
2585,도영약국,,,,,,,37.493217200000004,127.14515320000001,송파구
2586,행복한우리약국,0900,1400,,,,,37.53694240000001,127.12142309999999,송파구
2587,화인약국,0900,1500,,,,,37.491741600000005,127.1178672,송파구
2588,극동약국,0900,1500,,,,,37.495710700000004,127.1324576,송파구
2589,나루역사거리현대약국,0900,1300,,,,,37.5211214,127.1094588,송파구
2590,송파태양약국,0900,2100,1200,2000,,,37.5108761,127.1155268,송파구
2591,미르약국,0900,1400,,,,,37.528870899999994,127.1173294,송파구
2592,온누리캐슬프라자약국,1000,1800,,,,,37.5143367,127.10057150000002,송파구
2593,모범약국,0900,2200,1000,1900,,,37.502182299999994,127.0950148,송파구
2594,오렌지약국,0900,1400,,,,,37.50163920000001,127.11083020000001,송파구
2595,풍납라파약국,0900,1600,,,,,37.5376809,127.1195588,송파구
2596,락희온누리약국,0830,1500,,,,,37.5013701,127.1101469,송파구
2597,보람약국,0900,1200,,,,,37.511926200000005,127.12648529999998,송파구
2598,송파새롬약국,0845,1500,,,,,37.4950134,127.1204127,송파구
2599,참사랑약국,1000,1600,,,,,37.5110067,127.0940034,송파구
2600,누가신약국,,,,,,,37.501543,127.1100227,송파구
2601,방이메디칼약국,0900,1500,,,,,37.512584499999996,127.11951770000002,송파구
2602,강남약국,0900,1700,0900,1400,,,37.527359000000004,127.13560190000001,강동구
2603,동아약국,0900,1900,,,,,37.539291799999994,127.12328190000001,강동구
2604,가까운단골약국,,,,,,,37.5532743,127.15593590000002,강동구
2605,나눔약국,0900,1600,,,,,37.550844500000004,127.14334679999999,강동구
2606,메디팜정원약국,0900,2000,,,,,37.5345232,127.14462759999998,강동구
2607,엄약국,1000,2200,1000,2200,,,37.525842700000005,127.1263174,강동구
2608,여인선약국,0830,2100,,,,,37.5341602,127.1327818,강동구
2609,정성약국,0800,1500,,,,,37.5274958,127.1284749,강동구
2610,한우리유공약국,,,,,,,37.5289864,127.14465690000002,강동구
2611,파란약국,0900,1620,,,,,37.5248013,127.13455659999998,강동구
2612,강동우리약국,0830,1300,,,,,37.542492200000005,127.1314394,강동구
2613,동명약국,0900,1700,,,,,37.5306426,127.13784720000001,강동구
2614,온누리삼일약국,1030,2100,,,,,37.546246000000004,127.1352481,강동구
2615,혜민약국,0900,2200,,,0900,2230,37.543226700000005,127.1449175,강동구
2616,두레약국,0900,2000,1000,1900,,,37.5573679,127.1689103,강동구
