,약국명,토요일 시작,토요일 종료,위도,경도,구별
2967,동보옵티마약국,1000.0,1800.0,37.4899391,127.0371558,강남구
2968,준약국,900.0,1600.0,37.5148554,127.033969,강남구
2969,메디팜정연약국,900.0,1700.0,37.486424,127.0334977,강남구
2970,유니팜서울약국,900.0,2200.0,37.4987872,127.0289786,강남구
2971,다정온누리약국,900.0,1300.0,37.497330700000006,127.0551532,강남구
2972,청담메디웰약국,930.0,1700.0,37.5235471,127.0480145,강남구
2973,오월애약국,900.0,1800.0,37.51683939999999,127.0197766,강남구
2974,일원시장약국,900.0,2100.0,37.5144457,127.0334894,강남구
2975,청담수약국,900.0,1900.0,37.5183881,127.04661740000002,강남구
2976,파랑새약국,900.0,1300.0,37.48971960000001,127.0815605,강남구
2977,청담이화약국,900.0,1300.0,37.5161739,127.04345890000002,강남구
2978,강남백세약국,800.0,2100.0,37.4980721,127.0595341,강남구
2979,신사약국,900.0,1900.0,37.51682539999999,127.0204826,강남구
2980,도심공항약국,800.0,1800.0,37.5095948,127.0594292,강남구
2981,굿케어약국,900.0,2030.0,37.51891079999999,127.0403991,강남구
2982,가로수길약국,930.0,1500.0,37.5228498,127.0205872,강남구
2983,비타민약국,900.0,1600.0,37.5236141,127.0279273,강남구
2984,참좋은약국,900.0,1800.0,37.5086688,127.0583335,강남구
2985,포인트약국,1030.0,1700.0,37.5165111,127.02180459999998,강남구
2986,샘약국,1000.0,2200.0,37.503206,127.0465684,강남구
2987,강남역스타약국,900.0,1900.0,37.4851386,127.0358583,강남구
2988,역삼약국,930.0,1930.0,37.4938919,127.033717,강남구
2989,한티약국,900.0,1900.0,37.4952942,127.0526604,강남구
2990,태양약국,900.0,2030.0,37.5253244,127.02532,강남구
2991,더블유수약국,900.0,2100.0,37.528674,127.0360132,강남구
2992,강남퍼스트약국,1000.0,1830.0,37.4938946,127.0629079,강남구
2993,삼성수약국,900.0,1300.0,37.5089169,127.0567955,강남구
2994,신사수약국,900.0,2000.0,37.5247342,127.0274998,강남구
2995,메디팜압구정약국,940.0,1800.0,37.5227209,127.0290916,강남구
2996,미진약국,900.0,1800.0,37.5104745,127.0429752,강남구
2997,석탑이레약국,900.0,1400.0,37.49777780000001,127.0523689,강남구
2998,강남리더스약국,900.0,1600.0,37.466266,127.11678729999998,강남구
2999,건강한세상행복한약국,0.0,2400.0,37.5016208,127.0407561,강남구
3000,트리플약국,1000.0,1900.0,37.516159,127.020635,강남구
3001,팜엑스약국,1000.0,2200.0,37.5101935,127.0585824,강남구
3002,미진약국,900.0,1800.0,37.4977735,127.02853600000002,강남구
3003,아이조은약국,900.0,1400.0,37.514916,127.0526194,강남구
3004,역삼오늘약국,900.0,1300.0,37.4987921,127.0595455,강남구
3005,종로약국,900.0,2100.0,37.4976156,127.0563009,강남구
3006,뉴욕약국,900.0,1730.0,37.4986429,127.0287408,강남구
3007,청담와이약국,1000.0,1700.0,37.5252175,127.0472183,강남구
3008,논현필리아약국,900.0,1900.0,37.5137306,127.0422707,강남구
3009,신청사구내약국,830.0,1300.0,37.4992226,127.0032566,서초구
3010,메디칼청실약국,900.0,2100.0,37.49312949999999,127.059154,강남구
3011,세명약국,900.0,1530.0,37.51805820000001,127.0446996,강남구
3012,일원역약국,900.0,1300.0,37.4839534,127.08441270000002,강남구
3013,서울약국,900.0,1600.0,37.464074,127.1072239,강남구
3014,아름다운우리약국,900.0,2100.0,37.49442370000001,127.0395918,강남구
3015,화일약국,1000.0,2000.0,37.4989949,127.0518865,강남구
3016,메타팜약국,830.0,1700.0,37.4942138,127.0619178,강남구
3017,나무약국,900.0,1300.0,37.5009285,127.05097759999998,강남구
3018,한사랑약국,900.0,1400.0,37.5052409,127.04829,강남구
3019,해맑은약국,900.0,2200.0,37.4860446,127.0376863,강남구
3020,유니팜약국,900.0,1830.0,37.5237401,127.0409074,강남구
3021,참좋은선약국,900.0,1400.0,37.5015391,127.0361428,강남구
3022,이도건강약국,900.0,1630.0,37.5095687,127.057967,강남구
3023,사랑플러스약국,830.0,1430.0,37.4952942,127.0526604,강남구
3024,강남미소약국,900.0,1300.0,37.5073888,127.0597419,강남구
3025,삼성건강약국,930.0,1300.0,37.516637,127.04178,강남구
3026,웰팜약국,900.0,1700.0,37.516722,127.0408208,강남구
3027,다나약국,900.0,1400.0,37.4777792,127.0451187,강남구
3028,아이약국,900.0,1400.0,37.5196816,127.0501417,강남구
3029,현온누리약국,900.0,1300.0,37.5118896,127.0213695,강남구
3030,타조약국,900.0,1700.0,37.51922929999999,127.0495852,강남구
3031,다솜약국,830.0,1300.0,37.493073,127.0412545,강남구
3032,유정약국,830.0,1400.0,37.4971552,127.0614003,강남구
3033,강남세계로약국,900.0,2100.0,37.4751724,127.0475668,강남구
3034,노벨약국,900.0,1400.0,37.5179438,127.04026670000002,강남구
3035,화인약국,900.0,1500.0,37.4959964,127.0290566,강남구
3036,그린약국,1030.0,1700.0,37.5230574,127.0279379,강남구
3037,다현약국,900.0,1700.0,37.5265662,127.0293756,강남구
3038,동아약국,900.0,1900.0,37.49169379999999,127.0320185,강남구
3039,미네랄약국,930.0,1430.0,37.516722,127.0408208,강남구
3040,수진약국,900.0,2000.0,37.5027999,127.0590717,강남구
3041,강남웰약국,900.0,2230.0,37.5012747,127.0266415,강남구
3042,강남조은약국,900.0,1430.0,37.4853251,127.0377431,강남구
3043,강남보선약국,1000.0,2200.0,37.4991258,127.0629873,강남구
3044,유진약국,900.0,1300.0,37.4966829,127.0450749,강남구
3045,강남봄약국,900.0,1500.0,37.5322509,127.0283956,강남구
3046,기쁨약국,900.0,2200.0,37.4786308,127.04770159999998,강남구
3047,새생명약국,900.0,2200.0,37.5241475,127.0500659,강남구
3048,상록약국,830.0,1700.0,37.50389129999999,127.0429552,강남구
3049,호산나약국,930.0,1700.0,37.52839829999999,127.0332539,강남구
3050,신혜성약국,830.0,1700.0,37.4964843,127.0385838,강남구
3051,종원약국,1330.0,2200.0,37.50691940000001,127.0262753,강남구
3052,중앙약국,900.0,2200.0,37.5247964,127.0392874,강남구
3053,국송약국,900.0,1700.0,37.491035,127.1002787,강남구
3054,제일그랜드약국,600.0,3000.0,37.5050679,127.024656,강남구
3055,일원시장약국,900.0,2100.0,37.4920684,127.0873352,강남구
3056,동양약국,930.0,1900.0,37.4734846,127.1030979,강남구
3057,개포종로온누리약국,900.0,2100.0,37.4833348,127.0600287,강남구
3058,오렌지약국,1000.0,1900.0,37.5168221,127.0223616,강남구
3059,아로마약국,830.0,1430.0,37.4978179,127.0428054,강남구
3060,영림약국,830.0,1800.0,37.5904818,127.0622926,동대문구
3061,미션약국,900.0,1400.0,37.6653262,127.05723059999998,노원구
3062,모래내백화점약국,900.0,1900.0,37.5697786,126.9144593,서대문구
3063,늘푸른약국,830.0,1600.0,37.6106894,127.0543429,성북구
3064,경희우리약국,830.0,1300.0,37.5934864,127.0524294,동대문구
3065,외대조은약국,900.0,2400.0,37.5797234,127.0372246,동대문구
3066,봄봄약국,900.0,1500.0,37.540738,127.14728259999998,강동구
3067,라임약국,830.0,1500.0,37.5020776,127.0113549,서초구
3068,스마트온누리약국,830.0,1700.0,37.4942496,127.0282277,서초구
3069,새목동약국,900.0,1600.0,37.5374436,126.8816722,양천구
3070,금빛약국,900.0,1530.0,37.6389175,127.0386367,도봉구
3071,한마음약국,900.0,1500.0,37.52290560000001,126.92427279999998,영등포구
3072,신사굿약국,1000.0,2000.0,37.5166836,127.0218544,강남구
3073,다정약국,900.0,1500.0,37.6061625,127.01484779999998,성북구
3074,라임약국,900.0,1400.0,37.4825364,126.9302452,관악구
3075,장미미소약국,830.0,1900.0,37.5177414,127.1016565,송파구
3076,메디팜정연약국,900.0,1700.0,37.50654189999999,127.0653161,강남구
3077,한결약국,800.0,1900.0,37.5238621,126.8752908,양천구
3078,치료의빛예은약국,900.0,2230.0,37.5666572,127.0795786,광진구
3079,베네시티약국,900.0,1800.0,37.540481,127.1249608,강동구
3080,삼화약국,830.0,2120.0,37.5808208,127.0457652,동대문구
3081,따뜻한약국,900.0,1400.0,37.5708033,126.9798544,종로구
3082,오렌지약국,800.0,1330.0,37.5656958,126.98848490000002,중구
3083,미소온누리약국,900.0,2100.0,37.4803223,126.9145088,관악구
3084,중앙약국,900.0,2000.0,37.6598281,127.06982279999998,노원구
3085,윤약국,900.0,1400.0,37.56954870000001,126.916207,서대문구
3086,강원약국,830.0,1300.0,37.5791192,126.8902941,마포구
3087,선릉수정약국,900.0,1600.0,37.5051335,127.0489383,강남구
3088,다올약국,900.0,1400.0,37.5950553,127.0985873,중랑구
3089,남대문약국,900.0,2000.0,37.4603328,126.9059371,금천구
3090,메디팜사랑약국,900.0,900.0,37.5404001,126.8371051,강서구
3091,신용산약국,830.0,1300.0,37.5278825,126.9676321,용산구
3092,아이사랑태평양약국,900.0,1700.0,37.5110915,126.880756,구로구
3093,이화사랑약국,900.0,1600.0,37.5704683,126.9129346,서대문구
3094,가족건강약국,900.0,2000.0,37.511377,126.9317385,동작구
3095,늘푸른약국,900.0,2100.0,37.5289508,127.13530520000002,강동구
3096,신유정약국,900.0,1900.0,37.5412413,126.9489446,마포구
3097,선진약국,900.0,1900.0,37.5442751,126.9352615,마포구
3098,다은약국,900.0,1900.0,37.5081841,126.94038799999998,동작구
3099,온누리대웅약국,900.0,1630.0,37.49296010000001,127.152734,송파구
3100,미플러스약국,1000.0,1700.0,37.5151565,127.0203529,강남구
3101,테라약국,900.0,1430.0,37.4856859,127.1193237,송파구
3102,경원약국,700.0,1600.0,37.5787716,127.0421707,동대문구
3103,봉천미래약국,900.0,1400.0,37.4825865,126.9427159,관악구
3104,피나팜맑은약국,900.0,1300.0,37.4856859,127.1193237,송파구
3105,1층호약국,900.0,1700.0,37.6590511,127.0728631,노원구
3106,허브약국,900.0,1430.0,37.6168733,127.0035991,성북구
3107,밝은약국,900.0,1400.0,37.5658043,127.0165817,중구
3108,신풍시장약국,900.0,1400.0,37.5051093,126.90468,영등포구
3109,청수약국,900.0,1800.0,37.5777737,127.0339394,동대문구
3110,2층바른약국,900.0,1500.0,37.5543945,127.0100146,중구
3111,메디칼푸른약국,900.0,1300.0,37.53284319999999,126.9044827,영등포구
3112,수유대학약국,900.0,1700.0,37.6419871,127.0164201,강북구
3113,상암월드약국,1000.0,2230.0,37.5677584,126.8981147,마포구
3114,푸르지오약국,900.0,1500.0,37.577892,127.0328646,동대문구
3115,새보람약국,830.0,1700.0,37.5268013,126.8959163,영등포구
3116,사과약국,900.0,1600.0,37.5535944,126.8412653,강서구
3117,친절한성심정문약국,830.0,1330.0,37.4922947,126.908764,영등포구
3118,경동시장약국,900.0,1500.0,37.5820958,127.0388822,동대문구
3119,노바약국,1400.0,2400.0,37.5074696,127.0272194,강남구
3120,종로우리약국,800.0,2200.0,37.5706553,127.0000414,종로구
3121,나무약국,900.0,1400.0,37.55279779999999,126.8305873,강서구
3122,새우리온누리약국,900.0,1600.0,37.5885673,126.94400729999998,서대문구
3123,햇빛온누리약국,900.0,1700.0,37.5353432,126.8631622,강서구
3124,아이파크약국,900.0,1400.0,37.4799889,127.1436724,송파구
3125,충정로조은약국,900.0,1400.0,37.558819,126.9635417,중구
3126,정다운온누리약국,900.0,1400.0,37.6199691,126.9161868,은평구
3127,어진온누리약국,900.0,1500.0,37.63476890000001,126.9193621,은평구
3128,고연뿌리약국,900.0,2200.0,37.4892201,126.992214,서초구
3129,강남메디칼약국,830.0,1600.0,37.48914620000001,126.9930529,서초구
3130,상산약국,900.0,2200.0,37.56580020000001,127.0200953,중구
3131,태양프라자약국,900.0,1500.0,37.666307,127.0777964,노원구
3132,기린약국,900.0,1500.0,37.59023140000001,126.9428809,서대문구
3133,소아제일약국,830.0,1330.0,37.55410639999999,126.9684622,용산구
3134,명문온누리약국,900.0,1800.0,37.5789005,127.070124,동대문구
3135,자연약국,900.0,1600.0,37.5951579,127.06339579999998,동대문구
3136,새싹약국,900.0,1400.0,37.5011078,126.94155,동작구
3137,이레약국,900.0,1500.0,37.537801,127.0520833,성동구
3138,수서역정민아약국,900.0,1900.0,37.486738,127.10313229999998,강남구
3139,월드중앙약국,900.0,1600.0,37.6459708,127.03345790000002,도봉구
3140,생생약국,900.0,1400.0,37.4987937,127.0366022,강남구
3141,안녕약국,900.0,1400.0,37.6174637,126.9329342,은평구
3142,희망약국,900.0,1600.0,37.6555565,127.04148329999998,도봉구
3143,주온누리약국,900.0,1300.0,37.5138756,127.1148025,송파구
3144,뽀빠이약국,930.0,2000.0,37.52604390000001,127.0288744,강남구
3145,문정이화약국,900.0,1400.0,37.4857743,127.12050159999998,송파구
3146,건대온누리약국,830.0,1300.0,37.53584960000001,127.0826957,광진구
3147,메디팜백악관약국,900.0,1700.0,37.5564128,127.0893692,광진구
3148,마곡새봄약국,800.0,1500.0,37.5535944,126.8412653,강서구
3149,구로솔약국,830.0,1500.0,37.4996559,126.8670035,구로구
3150,옵티마세란약국,900.0,2100.0,37.534125,127.08187959999998,광진구
3151,마곡프라자약국,900.0,1500.0,37.5668471,126.8189628,강서구
3152,활기찬약국,900.0,1500.0,37.6095523,127.0776176,중랑구
3153,화이트약국,900.0,1430.0,37.5807949,127.0886659,중랑구
3154,새봄약국,900.0,1300.0,37.5861499,126.9464328,서대문구
3155,메디칼우리약국,900.0,1800.0,37.51389289999999,126.9431793,동작구
3156,씨티약국,900.0,2230.0,37.4997597,127.0271441,강남구
3157,플러스튼튼약국,830.0,1700.0,37.4847836,126.932331,관악구
3158,서울온누리약국,830.0,1500.0,37.4738598,126.9181205,관악구
3159,맘온누리약국,900.0,1500.0,37.5533338,126.8510294,강서구
3160,밝은약국,830.0,1500.0,37.4979269,127.0431433,강남구
3161,압구정온누리약국,900.0,1800.0,37.5264815,127.0276344,강남구
3162,길동보룡약국,800.0,2250.0,37.537658500000006,127.140232,강동구
3163,남산우리약국,900.0,1500.0,37.5601294,127.0134305,중구
3164,늘좋은약국,900.0,1600.0,37.5647741,127.0560554,동대문구
3165,까치프라자약국,900.0,1700.0,37.5495419,126.835914,강서구
3166,신한제일약국,830.0,1300.0,37.5684231,127.011236,중구
3167,서울하이약국,830.0,1400.0,37.5581346,126.9730743,중구
3168,즐거운약국,900.0,1500.0,37.54223080000001,126.9446171,마포구
3169,참조은약국,900.0,1600.0,37.5426383,126.9518887,마포구
3170,행복한오늘이수약국,800.0,1500.0,37.4848734,126.981595,동작구
3171,메디팜우주약국,900.0,1500.0,37.5178922,127.1001529,송파구
3172,미라클약국,900.0,1430.0,37.5415342,126.97239,용산구
3173,후문약국,900.0,1300.0,37.49345599999999,126.8857763,구로구
3174,강서약국,830.0,1300.0,37.4929352,126.8558058,구로구
3175,두리약국,830.0,1400.0,37.6074463,127.0602268,성북구
3176,마곡하나약국,830.0,1700.0,37.5535944,126.8412653,강서구
3177,정문약국,900.0,1800.0,37.6140365,127.0976311,중랑구
3178,스타온누리약국,830.0,1600.0,37.5587739,127.1493139,강동구
3179,새봄약국,830.0,1500.0,37.5549336,127.03674270000002,성동구
3180,중앙약국,830.0,1430.0,37.62110070000001,126.919622,은평구
3181,위례푸른약국,900.0,1500.0,37.4799889,127.1436724,송파구
3182,유약국,800.0,1330.0,37.5534679,126.8506527,강서구
3183,나을약국,930.0,1500.0,37.4942069,127.0139398,서초구
3184,재원약국,900.0,1430.0,37.6151723,127.0356169,강북구
3185,경희궁햇살약국,900.0,1400.0,37.57070529999999,126.9644592,종로구
3186,맑은수약국,900.0,1400.0,37.51974420000001,126.9295397,영등포구
3187,정명약국,900.0,1600.0,37.5199076,126.9245387,영등포구
3188,유창온누리약국,900.0,2100.0,37.4950035,127.1170293,송파구
3189,아이사랑약국,900.0,1500.0,37.6639295,127.0662693,노원구
3190,밝은약국,900.0,1700.0,37.6198888,127.0744983,노원구
3191,메디팜더미소약국,900.0,2100.0,37.4779201,127.12718429999998,송파구
3192,신사웰약국,1000.0,1500.0,37.5149825,127.0203393,강남구
3193,다정온누리약국,900.0,1300.0,37.5021856,127.03597279999998,강남구
3194,삼오약국,900.0,1300.0,37.5694402,127.065729,동대문구
3195,구일중앙약국,900.0,1400.0,37.4950273,126.872004,구로구
3196,보윤약국,900.0,2100.0,37.6258814,127.0742404,노원구
3197,센느약국,1030.0,1700.0,37.4976251,127.02925259999998,강남구
3198,대학약국,900.0,1330.0,37.5766536,126.9974977,종로구
3199,신도약국,900.0,1300.0,37.5030259,126.8625146,구로구
3200,늘푸른약국,900.0,1600.0,37.4821111,126.8875564,구로구
3201,우리들약국,900.0,1400.0,37.5379815,127.0524522,성동구
3202,해빛온누리약국,830.0,1430.0,37.5196474,126.9020388,영등포구
3203,새봄약국,900.0,1400.0,37.5339258,127.118657,송파구
3204,햇살약국,840.0,1300.0,37.6282818,127.0690945,노원구
3205,굿약국,930.0,2230.0,37.4999834,127.0259797,서초구
3206,미소약국,830.0,1400.0,37.5989941,127.0979317,중랑구
3207,대치늘푸른약국,900.0,1600.0,37.4992302,127.0676319,강남구
3208,새동산약국,900.0,1400.0,37.56288789999999,127.0828816,광진구
3209,새잠실365약국,900.0,1400.0,37.5119423,127.0870254,송파구
3210,청운약국,900.0,1800.0,37.48458770000001,126.94695159999998,관악구
3211,제인약국,900.0,1600.0,37.5886642,126.9447635,서대문구
3212,하얀약국,900.0,1500.0,37.6283691,127.07021840000002,노원구
3213,참약국,900.0,1300.0,37.6583229,127.0358637,도봉구
3214,약손메디칼약국,900.0,1800.0,37.49580020000001,127.0527219,강남구
3215,강남맑은약국,900.0,1400.0,37.489348,127.0321924,강남구
3216,큰사랑약국,830.0,2100.0,37.549608,127.1282854,강동구
3217,새종로약국,900.0,1800.0,37.57110309999999,126.9999358,종로구
3218,상쾌한해든약국,900.0,1500.0,37.5245551,126.86926409999998,양천구
3219,우성메디칼약국,900.0,2200.0,37.52262290000001,126.8335585,양천구
3220,메디칼허브약국,930.0,1800.0,37.5166201,127.01887109999998,서초구
3221,참약사약국,800.0,1500.0,37.6011247,127.0338991,성북구
3222,스타약국,900.0,1500.0,37.5921204,127.0154474,성북구
3223,혜민약국,900.0,1300.0,37.5603083,127.0414983,성동구
3224,하나로약국,1000.0,2100.0,37.4629917,127.0434134,서초구
3225,서초늘봄약국,1000.0,2200.0,37.4908523,127.0057607,서초구
3226,참약국,1030.0,2300.0,37.5545666,126.9296725,마포구
3227,행복약국,900.0,1300.0,37.5708033,126.9798544,종로구
3228,라라약국,900.0,1400.0,37.6393876,127.0642707,노원구
3229,김약국,900.0,2200.0,37.4843308,126.9286038,관악구
3230,판도라조은약국,830.0,1400.0,37.52140960000001,126.9053173,영등포구
3231,delight이화약국,900.0,2100.0,37.5510032,126.9118748,마포구
3232,숭인약국,900.0,1400.0,37.5754579,127.0223156,종로구
3233,세계약국,900.0,2130.0,37.5608373,126.9770665,중구
3234,더행복약국,900.0,1730.0,37.5982976,126.9138288,은평구
3235,8번가위드팜약국,900.0,1400.0,37.5630488,126.9432618,서대문구
3236,친절한약국,900.0,1700.0,37.63729,127.0243328,강북구
3237,세계로약국,900.0,2100.0,37.5996433,127.0794341,중랑구
3238,메디팜상암약국,900.0,1500.0,37.5801191,126.88319540000002,마포구
3239,방학태평양약국,900.0,1600.0,37.6648122,127.0363238,도봉구
3240,경희제일약국,830.0,1400.0,37.5932278,127.0522073,동대문구
3241,햇님약국,900.0,1400.0,37.5572565,127.0822093,광진구
3242,아이팜약국,900.0,1300.0,37.61088170000001,127.0179252,성북구
3243,모래내약국,900.0,2000.0,37.56954860000001,126.9149256,서대문구
3244,햇빛약국,800.0,1400.0,37.5412413,126.9489446,마포구
3245,개성약국,900.0,1400.0,37.4943138,126.841017,구로구
3246,하이약국,930.0,1300.0,37.54123660000001,126.9735031,용산구
3247,경희정문약국,900.0,1300.0,37.593487,127.0528517,동대문구
3248,여의도미소약국,900.0,1300.0,37.5216833,126.9265914,영등포구
3249,서울대학약국,900.0,1300.0,37.5228821,126.9103074,영등포구
3250,자연주의약국,900.0,1600.0,37.5419444,126.8426043,강서구
3251,마곡소망약국,900.0,1700.0,37.5608223,126.835543,강서구
3252,미소드림약국,800.0,1500.0,37.588696,127.0073207,성북구
3253,더조은약국,900.0,1330.0,37.47121370000001,127.0883937,강남구
3254,코코약국,900.0,1400.0,37.576377,127.0294681,성동구
3255,영등포진약국,900.0,1400.0,37.5219953,126.904733,영등포구
3256,서울메디칼약국,900.0,1400.0,37.6140365,127.0976311,중랑구
3257,한성약국,900.0,1600.0,37.57539379999999,127.0548231,동대문구
3258,맑은샘약국,900.0,1400.0,37.5528666,127.0223753,성동구
3259,세빛약국,900.0,1500.0,37.5786766,126.9106801,서대문구
3260,나루역사거리현대약국,900.0,1300.0,37.5262843,127.11760990000002,송파구
3261,정민약국,900.0,1500.0,37.5191162,126.8850668,영등포구
3262,태능약국,900.0,1700.0,37.6190642,127.078156,노원구
3263,더하늘약국,900.0,1800.0,37.4991579,127.026505,서초구
3264,미소약국,900.0,1400.0,37.55868510000001,127.0372305,성동구
3265,가락온누리약국,900.0,1700.0,37.5208476,127.10444840000002,송파구
3266,늘조은온누리약국,900.0,1800.0,37.49280220000001,127.1348016,송파구
3267,도담약국,900.0,1400.0,37.6072575,127.0282373,성북구
3268,참플러스약국,900.0,1400.0,37.5118576,127.112796,송파구
3269,친절한약국,830.0,1430.0,37.4836614,126.9725365,동작구
3270,튼튼약국,900.0,1600.0,37.5062864,127.1208822,송파구
3271,해그린약국,900.0,1500.0,37.5821474,126.950667,서대문구
3272,노아약국,900.0,1300.0,37.5265758,126.9181878,영등포구
3273,세종약국,900.0,1330.0,37.5717618,126.9732801,종로구
3274,팜빌편안약국,900.0,1700.0,37.5396154,126.8690254,양천구
3275,건강샘온누리약국,830.0,1600.0,37.678383200000006,127.0530908,노원구
3276,봄햇살약국,900.0,1600.0,37.6176503,126.921943,은평구
3277,신사온누리약국,1000.0,1700.0,37.51537709999999,127.0201147,강남구
3278,싱싱온누리약국,930.0,1630.0,37.517118,127.019696,강남구
3279,뉴타운메디컬약국,900.0,1400.0,37.6418798,126.9222445,은평구
3280,다드림약국,900.0,1500.0,37.4925765,126.8929822,구로구
3281,방이수약국,830.0,1600.0,37.5125119,127.11318529999998,송파구
3282,팜그린약국,900.0,1600.0,37.53286420000001,126.9596117,용산구
3283,소명약국,830.0,1300.0,37.57449310000001,126.9188127,서대문구
3284,신사행복나눔약국,900.0,2100.0,37.5071093,127.0098804,서초구
3285,참사랑약국,900.0,1400.0,37.5100947,126.9047723,영등포구
3286,더사랑약국,900.0,1400.0,37.6000635,127.01489440000002,성북구
3287,강동엠약국,900.0,1300.0,37.538274,127.14567,강동구
3288,피나팜맑은약국,900.0,1300.0,37.4830658,127.1278764,송파구
3289,밝은약국,900.0,1600.0,37.5501783,126.8726208,강서구
3290,서현약국,900.0,1600.0,37.5975955,127.01787,성북구
3291,정수메디칼약국,830.0,1930.0,37.49578109999999,126.8887906,구로구
3292,경희메디칼약국,900.0,1300.0,37.5936464,127.0528373,동대문구
3293,드림온누리약국,900.0,1800.0,37.54186809999999,126.8693173,양천구
3294,신중앙약국,730.0,2200.0,37.5654384,127.0199257,중구
3295,왕자약국,900.0,1700.0,37.5628266,127.0161805,중구
3296,기쁨약국,900.0,1430.0,37.55621259999999,126.9102421,마포구
3297,봄약국,800.0,1600.0,37.5732904,127.0153217,종로구
3298,우리네온누리약국,800.0,2200.0,37.4848305,126.8879917,구로구
3299,삼주약국,900.0,1900.0,37.5014075,127.0401244,강남구
3300,응암프라자약국,900.0,2030.0,37.5889135,126.9171729,은평구
3301,나눔약국,930.0,1600.0,37.537578,126.8722063,양천구
3302,미아팜약국,900.0,1600.0,37.629255,127.0226017,강북구
3303,홍삼약국,830.0,2000.0,37.5189039,126.8531096,양천구
3304,수산약국,1000.0,2200.0,37.5144828,126.9370209,동작구
3305,호호약국,900.0,2200.0,37.4842235,126.9276952,관악구
3306,모스팜약국,1000.0,2030.0,37.5070431,126.8902185,구로구
3307,청아약국,900.0,1300.0,37.5149168,127.0299574,강남구
3308,소망약국,900.0,1800.0,37.5571506,126.923603,마포구
3309,가양온누리약국,900.0,1600.0,37.56126830000001,126.8602465,강서구
3310,면목약국,900.0,1600.0,37.5884749,127.0890626,중랑구
3311,아라타워아이약국,1100.0,1730.0,37.498036,127.026497,서초구
3312,다온약국,800.0,1630.0,37.6005004,126.9214759,은평구
3313,미소약국,900.0,1400.0,37.5411078,127.1302866,강동구
3314,양모약국,1000.0,2100.0,37.5065865,126.9047229,영등포구
3315,한마음약국,900.0,1400.0,37.6663859,127.0455878,도봉구
3316,곰약국,900.0,1530.0,37.6055989,126.9150431,은평구
3317,참조은약국,800.0,1330.0,37.5706612,127.0072579,종로구
3318,대치참약국,900.0,1400.0,37.4935825,127.0603741,강남구
3319,숭인약국,730.0,2200.0,37.6278488,127.0227875,강북구
3320,매일약국,900.0,1500.0,37.4736468,126.96690890000002,관악구
3321,구룡약국,900.0,1600.0,37.51880900000001,126.8636099,양천구
3322,대현온누리약국,900.0,1800.0,37.5577454,126.8607246,강서구
3323,마곡정문약국,900.0,1700.0,37.5527162,126.8262608,강서구
3324,i튼튼약국,900.0,1600.0,37.6710279,127.0529519,노원구
3325,로뎀약국,900.0,1500.0,37.4850429,126.9136298,관악구
3326,원약국,900.0,1500.0,37.5977195,127.0932913,중랑구
3327,이층약국,900.0,1500.0,37.6073386,126.9132972,은평구
3328,아가페온누리약국,900.0,1700.0,37.6031486,127.0137709,성북구
3329,삼성약국,830.0,1600.0,37.5988352,127.0220935,성북구
3330,백화점약국,830.0,2130.0,37.64055689999999,127.0295544,강북구
3331,편안한약국,830.0,1600.0,37.58025170000001,127.0887982,중랑구
3332,명동명약국,930.0,2130.0,37.5667752,126.9794837,중구
3333,신아산약국,800.0,2000.0,37.57129940000001,127.0062182,종로구
3334,스타온누리약국,900.0,1400.0,37.5556098,127.0718663,광진구
3335,서수약국,900.0,1200.0,37.5906641,127.00361,성북구
3336,왕온누리약국,900.0,1700.0,37.52224229999999,126.9056185,영등포구
3337,대인당온누리약국,900.0,1700.0,37.4549686,126.9000791,금천구
3338,휴베이스다정약국,900.0,2200.0,37.4762755,126.9647868,관악구
3339,알파약국,900.0,1600.0,37.58879719999999,126.9444275,서대문구
3340,정다운약국,900.0,1300.0,37.5074939,126.9450215,동작구
3341,부활약국,900.0,1800.0,37.5702984,126.96183290000002,서대문구
3342,월드중앙약국,830.0,2100.0,37.5177414,127.1016565,송파구
3343,초이스약국,900.0,2200.0,37.4963126,127.0278447,서초구
3344,미소가득약국,900.0,1400.0,37.5696393,127.0746744,동대문구
3345,상계종로약국,830.0,1800.0,37.6578984,127.0744335,노원구
3346,홍제태양약국,830.0,1800.0,37.5889293,126.9442774,서대문구
3347,신사행복나눔약국,900.0,2100.0,37.5157069,127.01914440000002,서초구
3348,이화약국,830.0,1330.0,37.6343554,127.0335325,강북구
3349,예다인온누리약국,1000.0,1630.0,37.5604321,126.8295888,강서구
3350,온유약국,800.0,2000.0,37.5711641,127.0005429,종로구
3351,새롬약국,900.0,1400.0,37.5071579,127.0913749,송파구
3352,아이메디칼약국,900.0,1700.0,37.6070666,127.0299269,성북구
3353,종로혜민약국,900.0,1300.0,37.5533338,126.8510294,강서구
3354,별담은온누리약국,900.0,1400.0,37.5244579,126.9076599,영등포구
3355,소나무약국,1000.0,2200.0,37.6466623,127.0709672,노원구
3356,솔빛동양약국,900.0,1900.0,37.48730020000001,127.051556,강남구
3357,신명약국,930.0,1530.0,37.5561674,126.9392701,마포구
3358,신도림제일약국,900.0,1600.0,37.50632750000001,126.8921134,구로구
3359,2층하늘약국,900.0,1400.0,37.5700958,126.9038297,마포구
3360,삼일약국,800.0,2030.0,37.6250526,127.0180798,강북구
